case_id,cse_id,opened_at,closed_at,investigation_text,investigator_id,escalated,resolution,alert_ids
CAS-CSE-01-0265,CSE-01,2024-12-18 14:22:14.319186,2024-12-18 16:13:59.393723,Investigation completed. Findings documented in internal tracker 29.,ANA-01,False,Resolved,"[""ALT-CSE-01-01200""]"
CAS-CSE-01-0266,CSE-01,2024-12-06 10:25:40.409154,2024-12-06 11:21:49.637938,Investigation completed. Findings documented in internal tracker 17.,ANA-04,True,Resolved,"[""ALT-CSE-01-01211""]"
CAS-CSE-01-0267,CSE-01,2024-10-25 12:44:03.203432,2024-10-25 14:42:08.798969,Investigation completed. Findings documented in internal tracker 11.,ANA-02,True,Resolved,"[""ALT-CSE-01-01215""]"
CAS-CSE-01-0268,CSE-01,2024-12-25 19:18:38.041828,2024-12-25 19:38:16.984486,Investigation completed. Findings documented in internal tracker 23.,ANA-05,False,Resolved,"[""ALT-CSE-01-01220""]"
CAS-CSE-01-0269,CSE-01,2024-11-11 15:44:41.491684,2024-11-11 18:25:29.027765,Investigation completed. Findings documented in internal tracker 37.,ANA-03,False,Resolved,"[""ALT-CSE-01-01223""]"
CAS-CSE-01-0270,CSE-01,2024-12-16 09:14:25.905947,2024-12-16 09:52:31.833381,Investigation completed. Findings documented in internal tracker 9.,ANA-01,False,Resolved,"[""ALT-CSE-01-01234""]"
CAS-CSE-01-0271,CSE-01,2024-12-11 06:30:36.224865,2024-12-11 07:40:26.948460,Investigation completed. Findings documented in internal tracker 0.,ANA-05,False,Resolved,"[""ALT-CSE-01-01240""]"
CAS-CSE-01-0272,CSE-01,2024-12-25 01:41:07.509287,2024-12-25 01:55:48.493100,Investigation completed. Findings documented in internal tracker 22.,ANA-05,True,Resolved,"[""ALT-CSE-01-01245""]"
CAS-CSE-01-0273,CSE-01,2024-11-30 19:54:24.468446,2024-11-30 20:09:57.688829,Investigation completed. Findings documented in internal tracker 25.,ANA-02,False,Resolved,"[""ALT-CSE-01-01250""]"
CAS-CSE-01-0274,CSE-01,2024-11-21 12:06:07.471969,2024-11-21 12:30:19.479922,Investigation completed. Findings documented in internal tracker 24.,ANA-02,False,Resolved,"[""ALT-CSE-01-01266""]"
CAS-CSE-01-0275,CSE-01,2024-11-11 03:21:02.831287,2024-11-11 04:16:37.543176,Investigation completed. Findings documented in internal tracker 28.,ANA-03,False,Resolved,"[""ALT-CSE-01-01271""]"
CAS-CSE-01-0276,CSE-01,2024-12-26 21:38:42.786891,2024-12-26 23:42:10.970764,Investigation completed. Findings documented in internal tracker 6.,ANA-02,False,Resolved,"[""ALT-CSE-01-01272""]"
CAS-CSE-01-0277,CSE-01,2024-10-21 11:07:51.751010,2024-10-21 13:22:06.351520,Investigation completed. Findings documented in internal tracker 36.,ANA-03,False,Resolved,"[""ALT-CSE-01-01273""]"
CAS-CSE-01-0278,CSE-01,2024-12-15 18:35:28.522697,2024-12-15 19:36:26.749738,Investigation completed. Findings documented in internal tracker 11.,ANA-04,False,Resolved,"[""ALT-CSE-01-01277""]"
CAS-CSE-01-0279,CSE-01,2024-10-22 10:26:09.691178,2024-10-22 13:03:54.497380,Investigation completed. Findings documented in internal tracker 6.,ANA-02,False,Resolved,"[""ALT-CSE-01-01288""]"
CAS-CSE-01-0280,CSE-01,2024-12-27 22:29:44.526656,2024-12-27 23:27:37.273618,Investigation completed. Findings documented in internal tracker 37.,ANA-02,False,Resolved,"[""ALT-CSE-01-01302""]"
CAS-CSE-01-0281,CSE-01,2024-12-09 02:29:14.382019,2024-12-09 05:34:39.566813,Investigation completed. Findings documented in internal tracker 1.,ANA-02,False,Resolved,"[""ALT-CSE-01-01304""]"
CAS-CSE-01-0282,CSE-01,2024-11-08 13:42:18.280306,2024-11-08 15:16:11.774875,Investigation completed. Findings documented in internal tracker 20.,ANA-01,True,Resolved,"[""ALT-CSE-01-01307""]"
CAS-CSE-01-0283,CSE-01,2024-12-20 09:40:11.148057,2024-12-20 10:13:43.683499,Investigation completed. Findings documented in internal tracker 3.,ANA-01,True,Resolved,"[""ALT-CSE-01-01316""]"
CAS-CSE-01-0284,CSE-01,2024-10-24 07:33:03.335483,2024-10-24 08:25:35.783263,Investigation completed. Findings documented in internal tracker 19.,ANA-01,False,Resolved,"[""ALT-CSE-01-01332""]"
CAS-CSE-01-0285,CSE-01,2024-10-02 22:50:28.802799,2024-10-03 00:14:33.732391,Investigation completed. Findings documented in internal tracker 22.,ANA-02,False,Resolved,"[""ALT-CSE-01-01351""]"
CAS-CSE-01-0286,CSE-01,2024-10-02 21:16:27.566658,2024-10-02 23:40:03.767854,Investigation completed. Findings documented in internal tracker 25.,ANA-04,False,Resolved,"[""ALT-CSE-01-01355""]"
CAS-CSE-01-0287,CSE-01,2024-10-07 13:59:49.997596,2024-10-07 14:28:02.388208,Investigation completed. Findings documented in internal tracker 36.,ANA-03,False,Resolved,"[""ALT-CSE-01-01357""]"
CAS-CSE-01-0288,CSE-01,2024-10-02 12:55:03.033027,2024-10-02 14:52:22.083523,Investigation completed. Findings documented in internal tracker 12.,ANA-01,True,Resolved,"[""ALT-CSE-01-01358""]"
CAS-CSE-01-0289,CSE-01,2024-10-24 09:10:53.363773,2024-10-24 09:56:04.245948,Investigation completed. Findings documented in internal tracker 17.,ANA-01,False,Resolved,"[""ALT-CSE-01-01361""]"
CAS-CSE-01-0290,CSE-01,2024-10-05 06:21:54.255652,2024-10-05 07:00:58.595985,Investigation completed. Findings documented in internal tracker 23.,ANA-05,False,Resolved,"[""ALT-CSE-01-01364""]"
CAS-CSE-01-0291,CSE-01,2024-11-02 17:12:51.007712,2024-11-02 17:19:11.991313,Investigation completed. Findings documented in internal tracker 37.,ANA-02,False,Resolved,"[""ALT-CSE-01-01365""]"
CAS-CSE-01-0292,CSE-01,2024-10-04 16:57:57.243712,2024-10-04 19:09:09.295933,Investigation completed. Findings documented in internal tracker 2.,ANA-02,False,Resolved,"[""ALT-CSE-01-01368""]"
CAS-CSE-01-0293,CSE-01,2024-11-09 04:29:45.587943,2024-11-09 06:40:32.248323,Investigation completed. Findings documented in internal tracker 38.,ANA-03,False,Resolved,"[""ALT-CSE-01-01371""]"
CAS-CSE-01-0294,CSE-01,2024-10-18 07:49:09.359476,2024-10-18 08:45:00.239627,Investigation completed. Findings documented in internal tracker 26.,ANA-03,True,Resolved,"[""ALT-CSE-01-01374""]"
CAS-CSE-01-0295,CSE-01,2024-10-14 03:53:48.043239,2024-10-14 04:20:12.960268,Investigation completed. Findings documented in internal tracker 8.,ANA-03,True,Resolved,"[""ALT-CSE-01-01376""]"
CAS-CSE-01-0296,CSE-01,2024-11-26 23:41:10.402249,2024-11-27 01:28:00.536143,Investigation completed. Findings documented in internal tracker 15.,ANA-01,True,Resolved,"[""ALT-CSE-01-01379""]"
CAS-CSE-01-0297,CSE-01,2024-12-03 04:50:21.949319,2024-12-03 05:42:46.496650,Investigation completed. Findings documented in internal tracker 2.,ANA-02,False,Resolved,"[""ALT-CSE-01-01380""]"
CAS-CSE-01-0298,CSE-01,2024-11-19 10:07:54.127370,2024-11-19 10:54:33.289476,Investigation completed. Findings documented in internal tracker 4.,ANA-05,False,Resolved,"[""ALT-CSE-01-01383""]"
CAS-CSE-01-0299,CSE-01,2024-12-28 04:30:04.027342,2024-12-28 04:45:31.152523,Investigation completed. Findings documented in internal tracker 32.,ANA-05,False,Resolved,"[""ALT-CSE-01-01388""]"
CAS-CSE-01-0300,CSE-01,2024-11-07 00:04:44.327861,2024-11-07 00:40:50.713257,Investigation completed. Findings documented in internal tracker 17.,ANA-04,True,Resolved,"[""ALT-CSE-01-01392""]"
CAS-CSE-01-0301,CSE-01,2024-12-04 09:18:28.080007,2024-12-04 11:45:03.877288,Investigation completed. Findings documented in internal tracker 9.,ANA-02,False,Resolved,"[""ALT-CSE-01-01396""]"
CAS-CSE-01-0302,CSE-01,2024-11-18 17:11:26.181100,2024-11-18 18:34:06.806253,Investigation completed. Findings documented in internal tracker 3.,ANA-05,True,Resolved,"[""ALT-CSE-01-01408""]"
CAS-CSE-01-0303,CSE-01,2024-10-26 11:24:41.387326,2024-10-26 11:46:25.390190,Investigation completed. Findings documented in internal tracker 28.,ANA-01,False,Resolved,"[""ALT-CSE-01-01420""]"
CAS-CSE-01-0304,CSE-01,2024-12-04 03:39:33.246069,2024-12-04 04:13:45.539628,Investigation completed. Findings documented in internal tracker 7.,ANA-03,False,Resolved,"[""ALT-CSE-01-01427""]"
CAS-CSE-01-0305,CSE-01,2024-10-28 08:08:53.961803,2024-10-28 08:58:21.624618,Investigation completed. Findings documented in internal tracker 35.,ANA-01,False,Resolved,"[""ALT-CSE-01-01437""]"
CAS-CSE-01-0306,CSE-01,2024-10-23 10:28:37.698073,2024-10-23 10:55:31.277761,Investigation completed. Findings documented in internal tracker 8.,ANA-02,True,Resolved,"[""ALT-CSE-01-01438""]"
CAS-CSE-01-0307,CSE-01,2024-11-19 06:33:38.271940,2024-11-19 07:12:54.885322,Investigation completed. Findings documented in internal tracker 26.,ANA-05,True,Resolved,"[""ALT-CSE-01-01439""]"
CAS-CSE-01-0308,CSE-01,2024-11-14 20:32:40.269860,2024-11-14 21:50:15.767394,Investigation completed. Findings documented in internal tracker 23.,ANA-03,True,Resolved,"[""ALT-CSE-01-01442""]"
CAS-CSE-01-0309,CSE-01,2024-10-11 12:40:41.646071,2024-10-11 12:52:43.886196,Investigation completed. Findings documented in internal tracker 9.,ANA-01,False,Resolved,"[""ALT-CSE-01-01451""]"
CAS-CSE-01-0310,CSE-01,2024-12-15 00:37:13.841838,2024-12-15 01:28:45.250200,Investigation completed. Findings documented in internal tracker 30.,ANA-05,False,Resolved,"[""ALT-CSE-01-01461""]"
CAS-CSE-01-0311,CSE-01,2024-10-23 09:10:02.186886,2024-10-23 11:05:39.191105,Investigation completed. Findings documented in internal tracker 15.,ANA-03,False,Resolved,"[""ALT-CSE-01-01483""]"
CAS-CSE-01-0312,CSE-01,2024-10-12 06:20:58.943636,2024-10-12 07:19:00.755438,Investigation completed. Findings documented in internal tracker 31.,ANA-02,False,Resolved,"[""ALT-CSE-01-01489""]"
CAS-CSE-01-0313,CSE-01,2024-10-13 05:21:55.721865,2024-10-13 05:51:30.408219,Investigation completed. Findings documented in internal tracker 24.,ANA-03,False,Resolved,"[""ALT-CSE-01-01494""]"
CAS-CSE-01-0314,CSE-01,2024-10-31 05:28:33.075147,2024-10-31 07:09:47.752930,Investigation completed. Findings documented in internal tracker 21.,ANA-05,False,Resolved,"[""ALT-CSE-01-01499""]"
CAS-CSE-01-0315,CSE-01,2024-12-28 11:53:04.698211,2024-12-28 12:19:45.155866,Investigation completed. Findings documented in internal tracker 10.,ANA-04,False,Resolved,"[""ALT-CSE-01-01503""]"
CAS-CSE-01-0316,CSE-01,2024-11-02 16:58:39.566233,2024-11-02 17:30:25.709807,Investigation completed. Findings documented in internal tracker 8.,ANA-04,False,Resolved,"[""ALT-CSE-01-01516""]"
CAS-CSE-01-0317,CSE-01,2024-12-22 23:05:59.104862,2024-12-23 00:27:47.147019,Investigation completed. Findings documented in internal tracker 19.,ANA-01,True,Resolved,"[""ALT-CSE-01-01518""]"
CAS-CSE-01-0318,CSE-01,2024-10-02 19:01:37.860602,2024-10-02 19:46:54.121756,Investigation completed. Findings documented in internal tracker 12.,ANA-04,False,Resolved,"[""ALT-CSE-01-01523""]"
CAS-CSE-01-0319,CSE-01,2024-10-10 23:35:41.783162,2024-10-11 01:41:21.208322,Investigation completed. Findings documented in internal tracker 18.,ANA-01,True,Resolved,"[""ALT-CSE-01-01527""]"
CAS-CSE-01-0320,CSE-01,2024-10-01 09:56:35.544207,2024-10-01 11:02:29.312777,Investigation completed. Findings documented in internal tracker 31.,ANA-02,False,Resolved,"[""ALT-CSE-01-01538""]"
CAS-CSE-01-0321,CSE-01,2024-11-25 16:26:56.519238,2024-11-25 19:24:23.978955,Investigation completed. Findings documented in internal tracker 15.,ANA-02,False,Resolved,"[""ALT-CSE-01-01542""]"
CAS-CSE-01-0322,CSE-01,2024-12-08 23:57:50.591785,2024-12-09 01:01:57.812171,Investigation completed. Findings documented in internal tracker 39.,ANA-05,False,Resolved,"[""ALT-CSE-01-01548""]"
CAS-CSE-01-0323,CSE-01,2024-12-25 11:29:57.527016,2024-12-25 12:21:26.676611,Investigation completed. Findings documented in internal tracker 3.,ANA-01,True,Resolved,"[""ALT-CSE-01-01550""]"
CAS-CSE-01-0324,CSE-01,2024-11-14 04:22:45.133892,2024-11-14 05:50:10.596115,Investigation completed. Findings documented in internal tracker 27.,ANA-04,False,Resolved,"[""ALT-CSE-01-01552""]"
CAS-CSE-01-0325,CSE-01,2024-10-11 01:26:49.704852,2024-10-11 01:49:09.150483,Investigation completed. Findings documented in internal tracker 22.,ANA-02,False,Resolved,"[""ALT-CSE-01-01553""]"
CAS-CSE-01-0326,CSE-01,2024-12-17 12:55:49.705629,2024-12-17 13:35:12.586895,Investigation completed. Findings documented in internal tracker 24.,ANA-05,False,Resolved,"[""ALT-CSE-01-01555""]"
CAS-CSE-01-0327,CSE-01,2024-10-25 16:39:59.472981,2024-10-25 17:11:56.408353,Investigation completed. Findings documented in internal tracker 15.,ANA-05,False,Resolved,"[""ALT-CSE-01-01556""]"
CAS-CSE-01-0328,CSE-01,2024-10-01 02:05:33.134130,2024-10-01 03:41:11.558680,Investigation completed. Findings documented in internal tracker 28.,ANA-02,True,Resolved,"[""ALT-CSE-01-01562""]"
CAS-CSE-01-0329,CSE-01,2024-11-22 00:25:39.842824,2024-11-22 01:47:29.693603,Investigation completed. Findings documented in internal tracker 8.,ANA-05,False,Resolved,"[""ALT-CSE-01-01565""]"
CAS-CSE-01-0330,CSE-01,2024-12-16 09:39:14.214512,2024-12-16 11:09:46.135837,Investigation completed. Findings documented in internal tracker 30.,ANA-04,False,Resolved,"[""ALT-CSE-01-01577""]"
CAS-CSE-01-0331,CSE-01,2024-12-22 08:49:03.488680,2024-12-22 09:30:57.445899,Investigation completed. Findings documented in internal tracker 17.,ANA-02,False,Resolved,"[""ALT-CSE-01-01583""]"
CAS-CSE-01-0332,CSE-01,2024-11-06 23:58:19.791118,2024-11-07 00:37:36.133797,Investigation completed. Findings documented in internal tracker 2.,ANA-05,False,Resolved,"[""ALT-CSE-01-01586""]"
CAS-CSE-01-0333,CSE-01,2024-10-17 04:40:22.479114,2024-10-17 06:46:23.431587,Investigation completed. Findings documented in internal tracker 35.,ANA-01,False,Resolved,"[""ALT-CSE-01-01592""]"
CAS-CSE-01-0334,CSE-01,2024-10-20 19:18:02.558415,2024-10-20 19:55:09.004155,Investigation completed. Findings documented in internal tracker 17.,ANA-04,False,Resolved,"[""ALT-CSE-01-01599""]"
CAS-CSE-01-0335,CSE-01,2024-11-07 20:18:01.445987,2024-11-07 20:48:17.527737,Investigation completed. Findings documented in internal tracker 15.,ANA-04,False,Resolved,"[""ALT-CSE-01-01603""]"
CAS-CSE-01-0336,CSE-01,2024-12-10 19:10:56.640427,2024-12-10 19:44:14.500955,Investigation completed. Findings documented in internal tracker 26.,ANA-01,False,Resolved,"[""ALT-CSE-01-01604""]"
CAS-CSE-01-0337,CSE-01,2024-12-13 23:32:23.341999,2024-12-14 00:33:59.913612,Investigation completed. Findings documented in internal tracker 14.,ANA-03,True,Resolved,"[""ALT-CSE-01-01610""]"
CAS-CSE-01-0338,CSE-01,2024-12-08 08:09:44.429547,2024-12-08 09:01:34.153945,Investigation completed. Findings documented in internal tracker 28.,ANA-04,False,Resolved,"[""ALT-CSE-01-01615""]"
CAS-CSE-01-0339,CSE-01,2024-10-08 10:57:29.190614,2024-10-08 11:25:57.323798,Investigation completed. Findings documented in internal tracker 26.,ANA-01,False,Resolved,"[""ALT-CSE-01-01619""]"
CAS-CSE-01-0340,CSE-01,2024-10-12 15:26:03.067217,2024-10-12 17:06:29.498629,Investigation completed. Findings documented in internal tracker 7.,ANA-02,False,Resolved,"[""ALT-CSE-01-01622""]"
CAS-CSE-01-0341,CSE-01,2024-11-17 02:49:06.275959,2024-11-17 06:05:49.979354,Investigation completed. Findings documented in internal tracker 19.,ANA-05,True,Resolved,"[""ALT-CSE-01-01623""]"
CAS-CSE-01-0342,CSE-01,2024-12-05 13:54:04.033567,2024-12-05 16:49:46.826065,Investigation completed. Findings documented in internal tracker 14.,ANA-04,False,Resolved,"[""ALT-CSE-01-01630""]"
CAS-CSE-01-0343,CSE-01,2024-10-27 02:29:32.074167,2024-10-27 03:50:41.840335,Investigation completed. Findings documented in internal tracker 2.,ANA-01,True,Resolved,"[""ALT-CSE-01-01633""]"
CAS-CSE-01-0344,CSE-01,2024-11-16 06:42:29.072415,2024-11-16 07:28:21.677310,Investigation completed. Findings documented in internal tracker 27.,ANA-05,False,Resolved,"[""ALT-CSE-01-01636""]"
CAS-CSE-01-0345,CSE-01,2024-11-21 15:30:19.109594,2024-11-21 16:12:53.813253,Investigation completed. Findings documented in internal tracker 14.,ANA-01,False,Resolved,"[""ALT-CSE-01-01641""]"
CAS-CSE-01-0346,CSE-01,2024-11-07 12:50:14.428597,2024-11-07 13:11:14.619047,Investigation completed. Findings documented in internal tracker 1.,ANA-05,True,Resolved,"[""ALT-CSE-01-01643""]"
CAS-CSE-01-0347,CSE-01,2024-10-03 10:18:33.080060,2024-10-03 12:07:02.584405,Investigation completed. Findings documented in internal tracker 10.,ANA-05,False,Resolved,"[""ALT-CSE-01-01644""]"
CAS-CSE-01-0348,CSE-01,2024-11-11 11:23:32.909126,2024-11-11 12:06:31.921022,Investigation completed. Findings documented in internal tracker 32.,ANA-01,False,Resolved,"[""ALT-CSE-01-01646""]"
CAS-CSE-01-0349,CSE-01,2024-11-17 14:08:12.415251,2024-11-17 14:41:20.081140,Investigation completed. Findings documented in internal tracker 3.,ANA-03,False,Resolved,"[""ALT-CSE-01-01648""]"
CAS-CSE-01-0350,CSE-01,2024-12-19 09:08:21.374386,2024-12-19 09:43:43.037255,Investigation completed. Findings documented in internal tracker 22.,ANA-04,False,Resolved,"[""ALT-CSE-01-01654""]"
CAS-CSE-01-0351,CSE-01,2024-10-17 08:24:27.328364,2024-10-17 09:19:24.481015,Investigation completed. Findings documented in internal tracker 18.,ANA-03,False,Resolved,"[""ALT-CSE-01-01657""]"
CAS-CSE-01-0352,CSE-01,2024-12-03 23:03:01.696235,2024-12-04 01:09:37.611426,Investigation completed. Findings documented in internal tracker 20.,ANA-03,False,Resolved,"[""ALT-CSE-01-01660""]"
CAS-CSE-01-0353,CSE-01,2024-11-25 12:42:44.980123,2024-11-25 13:18:36.281883,Investigation completed. Findings documented in internal tracker 38.,ANA-02,True,Resolved,"[""ALT-CSE-01-01661""]"
CAS-CSE-01-0354,CSE-01,2024-11-30 16:39:12.840602,2024-11-30 17:02:23.331107,Investigation completed. Findings documented in internal tracker 12.,ANA-03,False,Resolved,"[""ALT-CSE-01-01671""]"
CAS-CSE-01-0355,CSE-01,2024-12-15 16:16:45.174354,2024-12-15 18:42:53.084183,Investigation completed. Findings documented in internal tracker 24.,ANA-02,False,Resolved,"[""ALT-CSE-01-01675""]"
CAS-CSE-01-0356,CSE-01,2024-12-03 07:25:02.895820,2024-12-03 08:01:28.887539,Investigation completed. Findings documented in internal tracker 3.,ANA-01,False,Resolved,"[""ALT-CSE-01-01676""]"
CAS-CSE-01-0357,CSE-01,2024-10-01 03:37:12.021913,2024-10-01 04:16:43.050397,Investigation completed. Findings documented in internal tracker 28.,ANA-01,False,Resolved,"[""ALT-CSE-01-01679""]"
CAS-CSE-01-0358,CSE-01,2024-10-14 21:11:19.134888,2024-10-14 21:52:54.646883,Investigation completed. Findings documented in internal tracker 6.,ANA-05,False,Resolved,"[""ALT-CSE-01-01680""]"
CAS-CSE-01-0359,CSE-01,2024-10-05 16:49:38.572975,2024-10-05 17:05:45.907847,Investigation completed. Findings documented in internal tracker 7.,ANA-01,False,Resolved,"[""ALT-CSE-01-01682""]"
CAS-CSE-01-0360,CSE-01,2024-12-17 19:29:38.872845,2024-12-17 20:59:43.798933,Investigation completed. Findings documented in internal tracker 4.,ANA-01,False,Resolved,"[""ALT-CSE-01-01685""]"
CAS-CSE-01-0361,CSE-01,2024-12-13 04:32:48.678962,2024-12-13 07:04:48.546387,Investigation completed. Findings documented in internal tracker 8.,ANA-04,False,Resolved,"[""ALT-CSE-01-01688""]"
CAS-CSE-01-0362,CSE-01,2024-11-14 03:46:43.625329,2024-11-14 06:59:34.685164,Investigation completed. Findings documented in internal tracker 20.,ANA-04,False,Resolved,"[""ALT-CSE-01-01693""]"
CAS-CSE-01-0363,CSE-01,2024-12-13 21:19:04.943143,2024-12-13 22:27:53.449786,Investigation completed. Findings documented in internal tracker 26.,ANA-01,False,Resolved,"[""ALT-CSE-01-01694""]"
CAS-CSE-01-0364,CSE-01,2024-10-01 16:33:59.459942,2024-10-01 18:23:40.129807,Investigation completed. Findings documented in internal tracker 8.,ANA-03,False,Resolved,"[""ALT-CSE-01-01699""]"
CAS-CSE-01-0365,CSE-01,2024-11-20 23:29:02.458495,2024-11-21 00:20:24.079698,Investigation completed. Findings documented in internal tracker 36.,ANA-03,False,Resolved,"[""ALT-CSE-01-01702""]"
CAS-CSE-01-0366,CSE-01,2024-11-07 03:57:42.110166,2024-11-07 06:26:56.445922,Investigation completed. Findings documented in internal tracker 3.,ANA-03,True,Resolved,"[""ALT-CSE-01-01707""]"
CAS-CSE-01-0367,CSE-01,2024-12-17 18:53:17.370979,2024-12-17 19:20:26.038157,Investigation completed. Findings documented in internal tracker 19.,ANA-03,True,Resolved,"[""ALT-CSE-01-01719""]"
CAS-CSE-01-0368,CSE-01,2024-12-08 12:02:46.723325,2024-12-08 12:29:08.762738,Investigation completed. Findings documented in internal tracker 10.,ANA-02,False,Resolved,"[""ALT-CSE-01-01722""]"
CAS-CSE-01-0369,CSE-01,2024-11-04 01:39:15.404942,2024-11-04 02:22:02.060327,Investigation completed. Findings documented in internal tracker 36.,ANA-03,True,Resolved,"[""ALT-CSE-01-01729""]"
CAS-CSE-01-0370,CSE-01,2024-11-12 18:44:58.251349,2024-11-12 19:59:48.407960,Investigation completed. Findings documented in internal tracker 24.,ANA-02,False,Resolved,"[""ALT-CSE-01-01731""]"
CAS-CSE-01-0371,CSE-01,2024-10-17 04:59:51.267942,2024-10-17 05:40:03.942034,Investigation completed. Findings documented in internal tracker 24.,ANA-05,False,Resolved,"[""ALT-CSE-01-01732""]"
CAS-CSE-01-0372,CSE-01,2024-10-23 03:39:47.215435,2024-10-23 04:35:26.809403,Investigation completed. Findings documented in internal tracker 19.,ANA-03,False,Resolved,"[""ALT-CSE-01-01734""]"
CAS-CSE-01-0373,CSE-01,2024-10-17 20:10:46.910199,2024-10-17 22:28:44.491773,Investigation completed. Findings documented in internal tracker 22.,ANA-01,False,Resolved,"[""ALT-CSE-01-01745""]"
CAS-CSE-01-0374,CSE-01,2024-12-08 13:45:03.697900,2024-12-08 14:49:27.348896,Investigation completed. Findings documented in internal tracker 23.,ANA-02,False,Resolved,"[""ALT-CSE-01-01752""]"
CAS-CSE-01-0375,CSE-01,2024-11-26 13:42:37.440178,2024-11-26 14:28:14.792010,Investigation completed. Findings documented in internal tracker 17.,ANA-02,False,Resolved,"[""ALT-CSE-01-01754""]"
CAS-CSE-01-0376,CSE-01,2024-12-01 11:39:29.163219,2024-12-01 14:42:31.345113,Investigation completed. Findings documented in internal tracker 30.,ANA-04,True,Resolved,"[""ALT-CSE-01-01758""]"
CAS-CSE-01-0377,CSE-01,2024-11-08 11:42:47.817829,2024-11-08 12:25:23.702585,Investigation completed. Findings documented in internal tracker 39.,ANA-02,False,Resolved,"[""ALT-CSE-01-01759""]"
CAS-CSE-01-0378,CSE-01,2024-11-11 01:32:03.413438,2024-11-11 03:04:56.804954,Investigation completed. Findings documented in internal tracker 18.,ANA-01,False,Resolved,"[""ALT-CSE-01-01772""]"
CAS-CSE-01-0379,CSE-01,2024-11-24 04:31:00.255232,2024-11-24 04:29:34.033862,Investigation completed. Findings documented in internal tracker 37.,ANA-05,False,Resolved,"[""ALT-CSE-01-01777""]"
CAS-CSE-01-0380,CSE-01,2024-11-14 11:03:04.272315,2024-11-14 13:04:33.964679,Investigation completed. Findings documented in internal tracker 23.,ANA-01,False,Resolved,"[""ALT-CSE-01-01781""]"
CAS-CSE-01-0381,CSE-01,2024-12-19 13:49:15.877916,2024-12-19 14:27:32.752627,Investigation completed. Findings documented in internal tracker 9.,ANA-05,True,Resolved,"[""ALT-CSE-01-01784""]"
CAS-CSE-01-0382,CSE-01,2024-12-29 12:58:29.952014,2024-12-29 13:37:25.982149,Investigation completed. Findings documented in internal tracker 6.,ANA-05,False,Resolved,"[""ALT-CSE-01-01785""]"
CAS-CSE-01-0383,CSE-01,2024-12-22 05:50:40.249002,2024-12-22 06:28:19.014481,Investigation completed. Findings documented in internal tracker 11.,ANA-05,False,Resolved,"[""ALT-CSE-01-01786""]"
CAS-CSE-01-0384,CSE-01,2024-10-25 02:15:22.283380,2024-10-25 02:54:04.226862,Investigation completed. Findings documented in internal tracker 6.,ANA-01,False,Resolved,"[""ALT-CSE-01-01787""]"
CAS-CSE-01-0385,CSE-01,2024-11-27 21:48:33.606032,2024-11-27 23:37:58.474331,Investigation completed. Findings documented in internal tracker 13.,ANA-05,True,Resolved,"[""ALT-CSE-01-01790""]"
CAS-CSE-01-0386,CSE-01,2024-10-12 01:34:39.450076,2024-10-12 02:04:41.322242,Investigation completed. Findings documented in internal tracker 27.,ANA-05,False,Resolved,"[""ALT-CSE-01-01793""]"
CAS-CSE-01-0387,CSE-01,2024-10-05 20:58:31.481915,2024-10-06 00:01:43.897346,Investigation completed. Findings documented in internal tracker 22.,ANA-03,False,Resolved,"[""ALT-CSE-01-01797""]"
CAS-CSE-01-0388,CSE-01,2024-12-22 16:58:35.336286,2024-12-22 17:21:19.657394,Investigation completed. Findings documented in internal tracker 21.,ANA-04,False,Resolved,"[""ALT-CSE-01-01806""]"
CAS-CSE-01-0389,CSE-01,2024-12-26 02:28:58.424058,2024-12-26 04:29:33.217836,Investigation completed. Findings documented in internal tracker 2.,ANA-03,False,Resolved,"[""ALT-CSE-01-01810""]"
CAS-CSE-01-0390,CSE-01,2024-11-07 00:31:02.103131,2024-11-07 02:23:03.816173,Investigation completed. Findings documented in internal tracker 17.,ANA-04,False,Resolved,"[""ALT-CSE-01-01813""]"
CAS-CSE-01-0391,CSE-01,2024-11-22 03:04:20.008322,2024-11-22 05:00:41.468395,Investigation completed. Findings documented in internal tracker 4.,ANA-01,False,Resolved,"[""ALT-CSE-01-01815""]"
CAS-CSE-01-0392,CSE-01,2024-10-09 06:53:48.367344,2024-10-09 08:01:17.019482,Investigation completed. Findings documented in internal tracker 25.,ANA-04,False,Resolved,"[""ALT-CSE-01-01827""]"
CAS-CSE-01-0393,CSE-01,2024-10-27 13:04:04.305594,2024-10-27 13:25:23.109214,Investigation completed. Findings documented in internal tracker 21.,ANA-01,False,Resolved,"[""ALT-CSE-01-01833""]"
CAS-CSE-01-0394,CSE-01,2024-10-18 11:24:46.336200,2024-10-18 12:12:13.331495,Investigation completed. Findings documented in internal tracker 30.,ANA-05,True,Resolved,"[""ALT-CSE-01-01834""]"
CAS-CSE-01-0395,CSE-01,2024-11-09 07:14:00.484285,2024-11-09 08:03:42.816871,Investigation completed. Findings documented in internal tracker 24.,ANA-03,False,Resolved,"[""ALT-CSE-01-01841""]"
CAS-CSE-01-0396,CSE-01,2024-11-20 14:34:49.451687,2024-11-20 14:46:19.352224,Investigation completed. Findings documented in internal tracker 8.,ANA-05,False,Resolved,"[""ALT-CSE-01-01843""]"
