case_id,cse_id,opened_at,closed_at,investigation_text,investigator_id,escalated,resolution,alert_ids
CAS-CSE-11-0253,CSE-11,2024-10-14 02:08:45.524573,2024-10-14 02:15:30.246385,Valid investigation for ALT-CSE-11-00936. Checked systems.,ANA-02,False,Resolved,"[""ALT-CSE-11-00936""]"
CAS-CSE-11-0254,CSE-11,2024-12-05 13:51:46.153402,2024-12-05 14:27:41.073763,Valid investigation for ALT-CSE-11-00942. Checked systems.,ANA-03,False,Resolved,"[""ALT-CSE-11-00942""]"
CAS-CSE-11-0255,CSE-11,2024-11-07 15:45:53.539419,2024-11-07 16:38:22.202856,Valid investigation for ALT-CSE-11-00943. Checked systems.,ANA-01,True,Resolved,"[""ALT-CSE-11-00943""]"
CAS-CSE-11-0256,CSE-11,2024-11-28 20:22:17.544020,2024-11-28 21:16:14.122951,Valid investigation for ALT-CSE-11-00944. Checked systems.,ANA-03,False,Resolved,"[""ALT-CSE-11-00944""]"
CAS-CSE-11-0257,CSE-11,2024-12-15 09:11:12.448168,2024-12-15 09:22:21.745855,Valid investigation for ALT-CSE-11-00946. Checked systems.,ANA-02,True,Resolved,"[""ALT-CSE-11-00946""]"
CAS-CSE-11-0258,CSE-11,2024-10-09 16:14:26.809682,2024-10-09 16:41:55.430568,Valid investigation for ALT-CSE-11-00949. Checked systems.,ANA-03,False,Resolved,"[""ALT-CSE-11-00949""]"
CAS-CSE-11-0259,CSE-11,2024-10-12 16:17:07.588505,2024-10-12 17:17:33.023731,Valid investigation for ALT-CSE-11-00954. Checked systems.,ANA-02,False,Resolved,"[""ALT-CSE-11-00954""]"
CAS-CSE-11-0260,CSE-11,2024-12-10 14:02:27.830021,2024-12-10 14:51:35.500205,Valid investigation for ALT-CSE-11-00957. Checked systems.,ANA-01,True,Resolved,"[""ALT-CSE-11-00957""]"
CAS-CSE-11-0261,CSE-11,2024-12-10 09:13:25.995194,2024-12-10 09:47:15.562314,Valid investigation for ALT-CSE-11-00958. Checked systems.,ANA-03,False,Resolved,"[""ALT-CSE-11-00958""]"
CAS-CSE-11-0262,CSE-11,2024-10-11 05:45:02.583142,2024-10-11 07:00:14.215287,Valid investigation for ALT-CSE-11-00961. Checked systems.,ANA-01,True,Resolved,"[""ALT-CSE-11-00961""]"
CAS-CSE-11-0263,CSE-11,2024-10-25 03:13:48.245225,2024-10-25 04:12:33.265523,Valid investigation for ALT-CSE-11-00964. Checked systems.,ANA-01,False,Resolved,"[""ALT-CSE-11-00964""]"
CAS-CSE-11-0264,CSE-11,2024-11-11 05:02:14.582914,2024-11-11 05:47:35.990617,Valid investigation for ALT-CSE-11-00965. Checked systems.,ANA-01,False,Resolved,"[""ALT-CSE-11-00965""]"
CAS-CSE-11-0265,CSE-11,2024-12-07 21:49:40.467417,2024-12-07 22:15:10.868100,Valid investigation for ALT-CSE-11-00976. Checked systems.,ANA-03,True,Resolved,"[""ALT-CSE-11-00976""]"
CAS-CSE-11-0266,CSE-11,2024-11-01 07:08:52.043904,2024-11-01 07:41:29.958603,Valid investigation for ALT-CSE-11-00978. Checked systems.,ANA-03,True,Resolved,"[""ALT-CSE-11-00978""]"
CAS-CSE-11-0267,CSE-11,2024-12-18 08:45:17.289462,2024-12-18 09:13:36.922394,Valid investigation for ALT-CSE-11-00979. Checked systems.,ANA-03,True,Resolved,"[""ALT-CSE-11-00979""]"
CAS-CSE-11-0268,CSE-11,2024-10-14 10:06:58.244344,2024-10-14 10:58:27.466975,Valid investigation for ALT-CSE-11-00980. Checked systems.,ANA-02,False,Resolved,"[""ALT-CSE-11-00980""]"
CAS-CSE-11-0269,CSE-11,2024-12-09 04:39:06.505853,2024-12-09 04:48:10.336591,Valid investigation for ALT-CSE-11-00985. Checked systems.,ANA-03,False,Resolved,"[""ALT-CSE-11-00985""]"
CAS-CSE-11-0270,CSE-11,2024-10-06 10:34:46.124739,2024-10-06 11:41:57.337177,Valid investigation for ALT-CSE-11-00987. Checked systems.,ANA-03,False,Resolved,"[""ALT-CSE-11-00987""]"
CAS-CSE-11-0271,CSE-11,2024-11-30 10:17:15.391775,2024-11-30 11:18:09.511595,Valid investigation for ALT-CSE-11-00988. Checked systems.,ANA-03,False,Resolved,"[""ALT-CSE-11-00988""]"
CAS-CSE-11-0272,CSE-11,2024-12-03 04:09:23.665119,2024-12-03 05:12:09.334253,Valid investigation for ALT-CSE-11-00991. Checked systems.,ANA-01,False,Resolved,"[""ALT-CSE-11-00991""]"
CAS-CSE-11-0273,CSE-11,2024-10-02 05:17:28.513150,2024-10-02 05:55:22.441350,Valid investigation for ALT-CSE-11-00992. Checked systems.,ANA-03,False,Resolved,"[""ALT-CSE-11-00992""]"
CAS-CSE-11-0274,CSE-11,2024-11-18 23:09:58.234949,2024-11-18 23:47:06.905333,Valid investigation for ALT-CSE-11-00995. Checked systems.,ANA-03,False,Resolved,"[""ALT-CSE-11-00995""]"
CAS-CSE-11-0275,CSE-11,2024-12-09 04:01:35.620970,2024-12-09 04:52:42.796459,Valid investigation for ALT-CSE-11-00996. Checked systems.,ANA-03,False,Resolved,"[""ALT-CSE-11-00996""]"
CAS-CSE-11-0276,CSE-11,2024-12-09 17:01:53.271904,2024-12-09 17:39:17.892796,Valid investigation for ALT-CSE-11-00997. Checked systems.,ANA-02,True,Resolved,"[""ALT-CSE-11-00997""]"
CAS-CSE-11-0277,CSE-11,2024-11-29 13:15:01.298962,2024-11-29 13:54:13.531863,Valid investigation for ALT-CSE-11-00998. Checked systems.,ANA-01,False,Resolved,"[""ALT-CSE-11-00998""]"
CAS-CSE-11-0278,CSE-11,2024-11-20 17:12:33.096966,2024-11-20 17:56:52.533054,Valid investigation for ALT-CSE-11-01000. Checked systems.,ANA-02,False,Resolved,"[""ALT-CSE-11-01000""]"
CAS-CSE-11-0279,CSE-11,2024-12-19 01:23:09.794638,2024-12-19 02:18:52.793112,Valid investigation for ALT-CSE-11-01005. Checked systems.,ANA-01,False,Resolved,"[""ALT-CSE-11-01005""]"
CAS-CSE-11-0280,CSE-11,2024-11-21 07:47:08.921716,2024-11-21 08:36:42.398861,Valid investigation for ALT-CSE-11-01010. Checked systems.,ANA-03,False,Resolved,"[""ALT-CSE-11-01010""]"
CAS-CSE-11-0281,CSE-11,2024-12-07 12:42:26.422385,2024-12-07 13:41:09.648375,Valid investigation for ALT-CSE-11-01022. Checked systems.,ANA-01,False,Resolved,"[""ALT-CSE-11-01022""]"
CAS-CSE-11-0282,CSE-11,2024-10-06 10:56:15.873932,2024-10-06 11:24:04.371914,Valid investigation for ALT-CSE-11-01025. Checked systems.,ANA-03,False,Resolved,"[""ALT-CSE-11-01025""]"
CAS-CSE-11-0283,CSE-11,2024-10-29 01:54:55.976005,2024-10-29 02:27:16.585541,Valid investigation for ALT-CSE-11-01026. Checked systems.,ANA-03,True,Resolved,"[""ALT-CSE-11-01026""]"
CAS-CSE-11-0284,CSE-11,2024-11-02 20:54:04.980815,2024-11-02 21:45:07.739952,Valid investigation for ALT-CSE-11-01027. Checked systems.,ANA-01,False,Resolved,"[""ALT-CSE-11-01027""]"
CAS-CSE-11-0285,CSE-11,2024-12-24 20:47:29.496882,2024-12-24 21:11:25.429236,Valid investigation for ALT-CSE-11-01028. Checked systems.,ANA-03,True,Resolved,"[""ALT-CSE-11-01028""]"
CAS-CSE-11-0286,CSE-11,2024-11-16 05:14:29.972132,2024-11-16 06:02:07.709655,Valid investigation for ALT-CSE-11-01029. Checked systems.,ANA-01,False,Resolved,"[""ALT-CSE-11-01029""]"
CAS-CSE-11-0287,CSE-11,2024-12-09 10:47:02.562809,2024-12-09 12:06:11.713396,Valid investigation for ALT-CSE-11-01030. Checked systems.,ANA-02,False,Resolved,"[""ALT-CSE-11-01030""]"
CAS-CSE-11-0288,CSE-11,2024-10-19 18:01:51.647584,2024-10-19 18:58:53.093128,Valid investigation for ALT-CSE-11-01031. Checked systems.,ANA-03,False,Resolved,"[""ALT-CSE-11-01031""]"
CAS-CSE-11-0289,CSE-11,2024-10-18 14:17:15.280671,2024-10-18 15:03:23.347508,Valid investigation for ALT-CSE-11-01032. Checked systems.,ANA-02,False,Resolved,"[""ALT-CSE-11-01032""]"
CAS-CSE-11-0290,CSE-11,2024-11-19 17:33:02.089665,2024-11-19 18:04:17.954234,Valid investigation for ALT-CSE-11-01037. Checked systems.,ANA-02,True,Resolved,"[""ALT-CSE-11-01037""]"
CAS-CSE-11-0291,CSE-11,2024-10-16 16:43:19.509164,2024-10-16 18:01:55.470660,Valid investigation for ALT-CSE-11-01038. Checked systems.,ANA-03,True,Resolved,"[""ALT-CSE-11-01038""]"
CAS-CSE-11-0292,CSE-11,2024-12-17 19:27:18.884689,2024-12-17 19:51:35.664796,Valid investigation for ALT-CSE-11-01044. Checked systems.,ANA-02,False,Resolved,"[""ALT-CSE-11-01044""]"
CAS-CSE-11-0293,CSE-11,2024-10-11 14:27:16.971807,2024-10-11 15:31:27.807087,Valid investigation for ALT-CSE-11-01046. Checked systems.,ANA-02,False,Resolved,"[""ALT-CSE-11-01046""]"
CAS-CSE-11-0294,CSE-11,2024-10-22 00:22:44.500937,2024-10-22 01:18:37.995511,Valid investigation for ALT-CSE-11-01047. Checked systems.,ANA-03,False,Resolved,"[""ALT-CSE-11-01047""]"
CAS-CSE-11-0295,CSE-11,2024-12-29 08:36:17.177479,2024-12-29 09:58:25.583067,Valid investigation for ALT-CSE-11-01058. Checked systems.,ANA-03,False,Resolved,"[""ALT-CSE-11-01058""]"
CAS-CSE-11-0296,CSE-11,2024-12-14 01:27:10.324353,2024-12-14 02:22:51.155320,Valid investigation for ALT-CSE-11-01063. Checked systems.,ANA-02,False,Resolved,"[""ALT-CSE-11-01063""]"
CAS-CSE-11-0297,CSE-11,2024-10-11 16:19:28.430069,2024-10-11 16:54:01.098266,Valid investigation for ALT-CSE-11-01065. Checked systems.,ANA-02,False,Resolved,"[""ALT-CSE-11-01065""]"
CAS-CSE-11-0298,CSE-11,2024-10-04 05:27:06.756060,2024-10-04 06:09:59.788839,Valid investigation for ALT-CSE-11-01074. Checked systems.,ANA-01,False,Resolved,"[""ALT-CSE-11-01074""]"
CAS-CSE-11-0299,CSE-11,2024-11-18 00:21:30.738047,2024-11-18 01:10:48.799956,Valid investigation for ALT-CSE-11-01077. Checked systems.,ANA-01,True,Resolved,"[""ALT-CSE-11-01077""]"
CAS-CSE-11-0300,CSE-11,2024-11-24 11:00:00.978305,2024-11-24 11:58:40.001655,Valid investigation for ALT-CSE-11-01078. Checked systems.,ANA-02,False,Resolved,"[""ALT-CSE-11-01078""]"
CAS-CSE-11-0301,CSE-11,2024-11-29 09:08:37.371303,2024-11-29 09:35:15.889142,Valid investigation for ALT-CSE-11-01080. Checked systems.,ANA-01,False,Resolved,"[""ALT-CSE-11-01080""]"
CAS-CSE-11-0302,CSE-11,2024-10-05 08:18:46.936589,2024-10-05 09:15:06.391230,Valid investigation for ALT-CSE-11-01086. Checked systems.,ANA-02,True,Resolved,"[""ALT-CSE-11-01086""]"
