alert_id,cse_id,severity,created_at,acknowledged_at,closed_at,status,case_id,asset_id,escalated
ALT-CSE-01-01746,CSE-01,MEDIUM,2024-11-11T21:09:55,2024-11-11T21:13:39.981814,2024-11-11T23:20:41.015984,CLOSED,,ROUTER-01,False
ALT-CSE-01-01747,CSE-01,HIGH,2024-10-26T04:05:31,2024-10-26T04:10:35.917281,2024-10-26T05:59:05.130797,CLOSED,,ENDPOINT-01,False
ALT-CSE-01-01748,CSE-01,MEDIUM,2024-11-03T10:39:50,2024-11-03T10:41:06.407814,2024-11-03T12:26:54.780901,CLOSED,,ROUTER-01,False
ALT-CSE-01-01749,CSE-01,HIGH,2024-11-01T17:59:42,2024-11-01T18:02:55.794308,2024-11-01T21:20:42.368784,CLOSED,,FIREWALL-01,False
ALT-CSE-01-01750,CSE-01,HIGH,2024-10-30T14:24:50,2024-10-30T14:31:11.410600,2024-10-30T16:31:12.937900,CLOSED,,DB-SERVER-01,False
ALT-CSE-01-01751,CSE-01,MEDIUM,2024-12-13T18:08:41,2024-12-13T18:21:55.019353,2024-12-13T20:26:30.742458,CLOSED,,ENDPOINT-01,False
ALT-CSE-01-01752,CSE-01,CRITICAL,2024-12-08T13:44:00,2024-12-08T13:45:03.697900,2024-12-08T14:49:27.348896,CLOSED,CAS-CSE-01-0374,ENDPOINT-01,False
ALT-CSE-01-01753,CSE-01,LOW,2024-11-02T20:49:44,2024-11-02T20:52:20.315169,2024-11-02T22:29:46.235925,CLOSED,,WEB-SERVER-01,False
ALT-CSE-01-01754,CSE-01,CRITICAL,2024-11-26T13:36:53,2024-11-26T13:42:37.440178,2024-11-26T14:28:14.792010,CLOSED,CAS-CSE-01-0375,WEB-SERVER-01,False
ALT-CSE-01-01755,CSE-01,MEDIUM,2024-11-23T00:31:33,2024-11-23T00:35:32.281789,2024-11-23T00:35:42.428901,CLOSED,,ROUTER-01,False
ALT-CSE-01-01756,CSE-01,MEDIUM,2024-12-26T11:18:15,2024-12-26T11:20:52.979955,2024-12-26T13:08:14.844436,CLOSED,,FIREWALL-01,False
ALT-CSE-01-01757,CSE-01,LOW,2024-10-17T03:32:40,2024-10-17T03:37:23.226955,2024-10-17T06:19:02.458151,CLOSED,,WEB-SERVER-01,False
ALT-CSE-01-01758,CSE-01,LOW,2024-12-01T11:26:27,2024-12-01T11:39:29.163219,2024-12-01T14:42:31.345113,CLOSED,CAS-CSE-01-0376,DB-SERVER-01,False
ALT-CSE-01-01759,CSE-01,CRITICAL,2024-11-08T11:33:39,2024-11-08T11:42:47.817829,2024-11-08T12:25:23.702585,CLOSED,CAS-CSE-01-0377,FIREWALL-01,False
ALT-CSE-01-01760,CSE-01,HIGH,2024-12-28T20:22:28,2024-12-28T20:30:25.096776,2024-12-28T22:17:26.317731,CLOSED,,WEB-SERVER-01,False
ALT-CSE-01-01761,CSE-01,CRITICAL,2024-11-29T22:20:22,2024-11-29T22:27:04.593726,2024-11-29T23:05:37.643987,CLOSED,,DB-SERVER-01,False
ALT-CSE-01-01762,CSE-01,LOW,2024-12-23T04:07:30,2024-12-23T04:11:22.411152,2024-12-23T06:45:00.964326,CLOSED,,ENDPOINT-01,False
ALT-CSE-01-01763,CSE-01,HIGH,2024-10-26T08:42:48,2024-10-26T08:51:09.514112,2024-10-26T11:15:23.772819,CLOSED,,ENDPOINT-01,False
ALT-CSE-01-01764,CSE-01,HIGH,2024-10-22T10:50:31,2024-10-22T10:52:59.978336,2024-10-22T12:34:07.061726,CLOSED,,DB-SERVER-01,False
ALT-CSE-01-01765,CSE-01,MEDIUM,2024-11-20T09:12:51,2024-11-20T09:14:06.447247,2024-11-20T11:09:49.977539,CLOSED,,WEB-SERVER-01,False
ALT-CSE-01-01766,CSE-01,MEDIUM,2024-12-17T16:00:45,2024-12-17T16:04:34.325733,2024-12-17T17:43:42.380916,CLOSED,,FIREWALL-01,False
ALT-CSE-01-01767,CSE-01,MEDIUM,2024-11-06T00:07:58,2024-11-06T00:21:13.061541,2024-11-06T01:50:09.504064,CLOSED,,FIREWALL-01,False
ALT-CSE-01-01768,CSE-01,MEDIUM,2024-11-17T10:05:41,2024-11-17T10:19:38.378024,2024-11-17T11:03:42.995465,CLOSED,,DB-SERVER-01,False
ALT-CSE-01-01769,CSE-01,LOW,2024-12-05T12:40:27,2024-12-05T12:48:39.095429,2024-12-05T13:47:28.976183,CLOSED,,FIREWALL-01,False
ALT-CSE-01-01770,CSE-01,HIGH,2024-10-14T00:42:02,2024-10-14T00:45:02.864205,2024-10-14T03:13:47.108279,CLOSED,,DB-SERVER-01,False
ALT-CSE-01-01771,CSE-01,LOW,2024-10-17T23:05:34,2024-10-17T23:12:15.012068,2024-10-18T01:05:46.564148,CLOSED,,WEB-SERVER-01,False
ALT-CSE-01-01772,CSE-01,MEDIUM,2024-11-11T01:20:08,2024-11-11T01:32:03.413438,2024-11-11T03:04:56.804954,CLOSED,CAS-CSE-01-0378,ROUTER-01,False
ALT-CSE-01-01773,CSE-01,HIGH,2024-10-01T17:24:51,2024-10-01T17:27:49.320515,2024-10-01T19:38:25.836886,CLOSED,,ENDPOINT-01,False
ALT-CSE-01-01774,CSE-01,LOW,2024-12-27T18:53:02,2024-12-27T19:02:54.099756,2024-12-27T20:18:01.257608,CLOSED,,WEB-SERVER-01,False
ALT-CSE-01-01775,CSE-01,LOW,2024-11-22T16:24:45,2024-11-22T16:26:10.277282,2024-11-22T18:59:40.565309,CLOSED,,ENDPOINT-01,False
ALT-CSE-01-01776,CSE-01,CRITICAL,2024-10-31T23:13:22,2024-10-31T23:25:21.284696,2024-11-01T00:17:58.526767,CLOSED,,ROUTER-01,False
ALT-CSE-01-01777,CSE-01,CRITICAL,2024-11-24T04:17:08,2024-11-24T04:31:00.255232,2024-11-24T04:29:34.033862,CLOSED,CAS-CSE-01-0379,WEB-SERVER-01,False
ALT-CSE-01-01778,CSE-01,LOW,2024-10-05T20:56:31,2024-10-05T21:08:40.440034,2024-10-05T22:31:48.112195,CLOSED,,ROUTER-01,False
ALT-CSE-01-01779,CSE-01,LOW,2024-11-04T20:03:18,2024-11-04T20:12:59.772710,2024-11-04T21:35:58.429091,CLOSED,,FIREWALL-01,False
ALT-CSE-01-01780,CSE-01,HIGH,2024-11-04T08:03:43,2024-11-04T08:05:46.450420,2024-11-04T10:39:03.625824,CLOSED,,FIREWALL-01,False
ALT-CSE-01-01781,CSE-01,MEDIUM,2024-11-14T10:52:16,2024-11-14T11:03:04.272315,2024-11-14T13:04:33.964679,CLOSED,CAS-CSE-01-0380,ROUTER-01,False
ALT-CSE-01-01782,CSE-01,MEDIUM,2024-10-09T13:22:11,2024-10-09T13:33:28.031817,2024-10-09T14:47:54.048592,CLOSED,,WEB-SERVER-01,False
ALT-CSE-01-01783,CSE-01,LOW,2024-12-01T10:13:21,2024-12-01T10:15:29.164629,2024-12-01T11:50:50.262217,CLOSED,,WEB-SERVER-01,False
ALT-CSE-01-01784,CSE-01,CRITICAL,2024-12-19T13:35:47,2024-12-19T13:49:15.877916,2024-12-19T14:27:32.752627,CLOSED,CAS-CSE-01-0381,FIREWALL-01,False
ALT-CSE-01-01785,CSE-01,LOW,2024-12-29T12:57:01,2024-12-29T12:58:29.952014,2024-12-29T13:37:25.982149,CLOSED,CAS-CSE-01-0382,DB-SERVER-01,False
ALT-CSE-01-01786,CSE-01,CRITICAL,2024-12-22T05:47:03,2024-12-22T05:50:40.249002,2024-12-22T06:28:19.014481,CLOSED,CAS-CSE-01-0383,DB-SERVER-01,False
ALT-CSE-01-01787,CSE-01,CRITICAL,2024-10-25T02:11:50,2024-10-25T02:15:22.283380,2024-10-25T02:54:04.226862,CLOSED,CAS-CSE-01-0384,ENDPOINT-01,False
ALT-CSE-01-01788,CSE-01,LOW,2024-11-06T05:06:21,2024-11-06T05:14:53.340134,2024-11-06T06:20:55.986990,CLOSED,,ROUTER-01,False
ALT-CSE-01-01789,CSE-01,MEDIUM,2024-11-06T00:42:53,2024-11-06T00:52:33.112310,2024-11-06T02:21:19.611649,CLOSED,,ROUTER-01,False
ALT-CSE-01-01790,CSE-01,MEDIUM,2024-11-27T21:42:30,2024-11-27T21:48:33.606032,2024-11-27T23:37:58.474331,CLOSED,CAS-CSE-01-0385,FIREWALL-01,False
ALT-CSE-01-01791,CSE-01,MEDIUM,2024-11-18T16:22:26,2024-11-18T16:30:33.457814,2024-11-18T17:59:38.722579,CLOSED,,DB-SERVER-01,False
ALT-CSE-01-01792,CSE-01,HIGH,2024-11-28T00:44:47,2024-11-28T00:56:04.896488,2024-11-28T02:00:31.705862,CLOSED,,DB-SERVER-01,False
ALT-CSE-01-01793,CSE-01,CRITICAL,2024-10-12T01:21:24,2024-10-12T01:34:39.450076,2024-10-12T02:04:41.322242,CLOSED,CAS-CSE-01-0386,ROUTER-01,False
ALT-CSE-01-01794,CSE-01,LOW,2024-10-05T14:08:10,2024-10-05T14:11:16.583433,2024-10-05T16:19:52.944291,CLOSED,,ENDPOINT-01,False
ALT-CSE-01-01795,CSE-01,LOW,2024-11-06T08:35:03,2024-11-06T08:37:18.867771,2024-11-06T09:34:15.957598,CLOSED,,DB-SERVER-01,False
ALT-CSE-01-01796,CSE-01,MEDIUM,2024-10-30T17:09:55,2024-10-30T17:21:20.011553,2024-10-30T19:47:50.234153,CLOSED,,ROUTER-01,False
ALT-CSE-01-01797,CSE-01,LOW,2024-10-05T20:50:34,2024-10-05T20:58:31.481915,2024-10-06T00:01:43.897346,CLOSED,CAS-CSE-01-0387,ENDPOINT-01,False
ALT-CSE-01-01798,CSE-01,MEDIUM,2024-11-03T03:31:53,2024-11-03T03:35:01.708798,2024-11-03T05:28:35.159425,CLOSED,,WEB-SERVER-01,False
ALT-CSE-01-01799,CSE-01,LOW,2024-12-23T06:59:35,2024-12-23T07:10:53.599602,2024-12-23T08:11:22.404793,CLOSED,,ROUTER-01,False
ALT-CSE-01-01800,CSE-01,HIGH,2024-10-23T22:23:32,2024-10-23T22:26:02.447832,2024-10-23T23:28:17.522714,CLOSED,,FIREWALL-01,False
ALT-CSE-01-01801,CSE-01,LOW,2024-12-15T05:52:21,2024-12-15T06:06:56.805808,2024-12-15T08:05:33.525901,CLOSED,,DB-SERVER-01,False
ALT-CSE-01-01802,CSE-01,LOW,2024-11-29T14:06:45,2024-11-29T14:20:59.440466,2024-11-29T15:29:42.164410,CLOSED,,WEB-SERVER-01,False
ALT-CSE-01-01803,CSE-01,HIGH,2024-12-05T01:46:21,2024-12-05T02:00:23.977414,2024-12-05T04:26:05.057813,CLOSED,,ROUTER-01,False
ALT-CSE-01-01804,CSE-01,MEDIUM,2024-12-28T18:20:15,2024-12-28T18:30:40.857344,2024-12-28T20:07:56.183589,CLOSED,,WEB-SERVER-01,False
ALT-CSE-01-01805,CSE-01,HIGH,2024-11-24T10:36:05,2024-11-24T10:38:18.824208,2024-11-24T12:35:24.306382,CLOSED,,ROUTER-01,False
ALT-CSE-01-01806,CSE-01,HIGH,2024-12-22T16:48:29,2024-12-22T16:58:35.336286,2024-12-22T17:21:19.657394,CLOSED,CAS-CSE-01-0388,FIREWALL-01,False
ALT-CSE-01-01807,CSE-01,MEDIUM,2024-12-26T11:54:51,2024-12-26T11:57:31.389221,2024-12-26T15:17:22.477937,CLOSED,,WEB-SERVER-01,False
ALT-CSE-01-01808,CSE-01,LOW,2024-10-31T11:12:59,2024-10-31T11:21:39.633523,2024-10-31T13:32:52.205425,CLOSED,,ENDPOINT-01,False
ALT-CSE-01-01809,CSE-01,LOW,2024-10-27T14:31:05,2024-10-27T14:38:03.437869,2024-10-27T16:39:53.195189,CLOSED,,DB-SERVER-01,False
ALT-CSE-01-01810,CSE-01,HIGH,2024-12-26T02:14:05,2024-12-26T02:28:58.424058,2024-12-26T04:29:33.217836,CLOSED,CAS-CSE-01-0389,DB-SERVER-01,False
ALT-CSE-01-01811,CSE-01,CRITICAL,2024-12-12T08:52:31,2024-12-12T09:05:20.385280,2024-12-12T09:34:18.069228,CLOSED,,WEB-SERVER-01,False
ALT-CSE-01-01812,CSE-01,LOW,2024-10-26T00:24:33,2024-10-26T00:26:14.839852,2024-10-26T01:26:33.075464,CLOSED,,ROUTER-01,False
ALT-CSE-01-01813,CSE-01,MEDIUM,2024-11-07T00:29:21,2024-11-07T00:31:02.103131,2024-11-07T02:23:03.816173,CLOSED,CAS-CSE-01-0390,ROUTER-01,False
ALT-CSE-01-01814,CSE-01,LOW,2024-12-13T03:38:03,2024-12-13T03:47:06.452184,2024-12-13T05:54:31.100502,CLOSED,,WEB-SERVER-01,False
ALT-CSE-01-01815,CSE-01,HIGH,2024-11-22T02:52:19,2024-11-22T03:04:20.008322,2024-11-22T05:00:41.468395,CLOSED,CAS-CSE-01-0391,WEB-SERVER-01,False
ALT-CSE-01-01816,CSE-01,CRITICAL,2024-12-20T18:33:31,2024-12-20T18:35:22.392360,2024-12-20T19:21:14.291737,CLOSED,,DB-SERVER-01,False
ALT-CSE-01-01817,CSE-01,MEDIUM,2024-12-09T07:01:37,2024-12-09T07:07:57.248225,2024-12-09T08:27:01.597631,CLOSED,,ENDPOINT-01,False
ALT-CSE-01-01818,CSE-01,MEDIUM,2024-11-19T05:36:09,2024-11-19T05:38:47.799415,2024-11-19T08:02:30.528981,CLOSED,,FIREWALL-01,False
ALT-CSE-01-01819,CSE-01,LOW,2024-11-05T22:33:10,2024-11-05T22:44:09.526732,2024-11-06T00:24:53.476181,CLOSED,,FIREWALL-01,False
ALT-CSE-01-01820,CSE-01,HIGH,2024-11-19T17:25:32,2024-11-19T17:32:32.292313,2024-11-19T19:15:13.670597,CLOSED,,ENDPOINT-01,False
ALT-CSE-01-01821,CSE-01,HIGH,2024-11-07T15:48:58,2024-11-07T15:58:01.751416,2024-11-07T17:47:48.230112,CLOSED,,ROUTER-01,False
ALT-CSE-01-01822,CSE-01,MEDIUM,2024-11-22T02:35:18,2024-11-22T02:48:30.527779,2024-11-22T04:43:02.004477,CLOSED,,DB-SERVER-01,False
ALT-CSE-01-01823,CSE-01,CRITICAL,2024-12-29T13:04:02,2024-12-29T13:07:37.707501,2024-12-29T13:54:08.085691,CLOSED,,ROUTER-01,False
ALT-CSE-01-01824,CSE-01,HIGH,2024-10-28T14:09:02,2024-10-28T14:16:37.788021,2024-10-28T17:12:16.093773,CLOSED,,FIREWALL-01,False
ALT-CSE-01-01825,CSE-01,MEDIUM,2024-10-28T23:48:21,2024-10-29T00:02:33.154154,2024-10-29T01:09:33.795890,CLOSED,,ENDPOINT-01,False
ALT-CSE-01-01826,CSE-01,LOW,2024-10-10T03:43:40,2024-10-10T03:54:27.447523,2024-10-10T04:26:48.331517,CLOSED,,WEB-SERVER-01,False
ALT-CSE-01-01827,CSE-01,MEDIUM,2024-10-09T06:42:00,2024-10-09T06:53:48.367344,2024-10-09T08:01:17.019482,CLOSED,CAS-CSE-01-0392,FIREWALL-01,False
ALT-CSE-01-01828,CSE-01,LOW,2024-12-10T19:59:17,2024-12-10T20:02:59.642133,2024-12-10T21:31:52.853592,CLOSED,,ENDPOINT-01,False
ALT-CSE-01-01829,CSE-01,HIGH,2024-12-25T07:47:53,2024-12-25T07:58:49.197235,2024-12-25T09:47:16.807917,CLOSED,,DB-SERVER-01,False
ALT-CSE-01-01830,CSE-01,MEDIUM,2024-11-20T08:10:04,2024-11-20T08:18:05.713549,2024-11-20T10:49:01.106602,CLOSED,,FIREWALL-01,False
ALT-CSE-01-01831,CSE-01,HIGH,2024-11-17T23:22:16,2024-11-17T23:29:00.719933,2024-11-18T01:31:29.541069,CLOSED,,DB-SERVER-01,False
ALT-CSE-01-01832,CSE-01,HIGH,2024-10-28T06:22:31,2024-10-28T06:24:46.376007,2024-10-28T08:58:41.710467,CLOSED,,DB-SERVER-01,False
ALT-CSE-01-01833,CSE-01,CRITICAL,2024-10-27T12:52:06,2024-10-27T13:04:04.305594,2024-10-27T13:25:23.109214,CLOSED,CAS-CSE-01-0393,FIREWALL-01,False
ALT-CSE-01-01834,CSE-01,CRITICAL,2024-10-18T11:21:15,2024-10-18T11:24:46.336200,2024-10-18T12:12:13.331495,CLOSED,CAS-CSE-01-0394,ENDPOINT-01,False
ALT-CSE-01-01835,CSE-01,MEDIUM,2024-12-15T05:32:20,2024-12-15T05:41:40.149720,2024-12-15T07:16:16.715052,CLOSED,,ROUTER-01,False
ALT-CSE-01-01836,CSE-01,MEDIUM,2024-11-06T00:43:20,2024-11-06T00:51:15.365139,2024-11-06T03:32:01.893655,CLOSED,,ROUTER-01,False
ALT-CSE-01-01837,CSE-01,MEDIUM,2024-12-23T04:43:53,2024-12-23T04:53:57.613887,2024-12-23T06:10:49.857058,CLOSED,,ENDPOINT-01,False
ALT-CSE-01-01838,CSE-01,HIGH,2024-12-18T10:36:42,2024-12-18T10:40:26.576779,2024-12-18T13:14:23.874002,CLOSED,,WEB-SERVER-01,False
ALT-CSE-01-01839,CSE-01,MEDIUM,2024-11-12T05:11:49,2024-11-12T05:19:21.057768,2024-11-12T07:53:57.848508,CLOSED,,WEB-SERVER-01,False
ALT-CSE-01-01840,CSE-01,MEDIUM,2024-11-04T23:27:51,2024-11-04T23:32:50.024388,2024-11-05T01:36:09.490686,CLOSED,,ROUTER-01,False
ALT-CSE-01-01841,CSE-01,CRITICAL,2024-11-09T07:12:35,2024-11-09T07:14:00.484285,2024-11-09T08:03:42.816871,CLOSED,CAS-CSE-01-0395,DB-SERVER-01,False
ALT-CSE-01-01842,CSE-01,HIGH,2024-12-22T01:23:38,2024-12-22T01:26:06.065775,2024-12-22T03:00:32.789783,CLOSED,,ROUTER-01,False
ALT-CSE-01-01843,CSE-01,CRITICAL,2024-11-20T14:25:42,2024-11-20T14:34:49.451687,2024-11-20T14:46:19.352224,CLOSED,CAS-CSE-01-0396,DB-SERVER-01,False
ALT-CSE-01-01844,CSE-01,LOW,2024-12-20T21:21:08,2024-12-20T21:35:40.533771,2024-12-20T23:13:07.677181,CLOSED,,WEB-SERVER-01,False
ALT-CSE-01-01845,CSE-01,CRITICAL,2024-10-26T17:21:04,2024-10-26T17:26:10.397629,2024-10-26T17:59:19.549702,CLOSED,CAS-CSE-01-0397,DB-SERVER-01,False
ALT-CSE-01-01846,CSE-01,MEDIUM,2024-12-25T14:33:29,2024-12-25T14:34:39.759998,2024-12-25T15:34:54.246321,CLOSED,CAS-CSE-01-0398,ROUTER-01,False
ALT-CSE-01-01847,CSE-01,MEDIUM,2024-10-19T03:27:55,2024-10-19T03:36:00.327836,2024-10-19T05:37:38.094706,CLOSED,,ROUTER-01,False
ALT-CSE-01-01848,CSE-01,HIGH,2024-12-05T18:37:39,2024-12-05T18:52:33.924190,2024-12-05T20:29:40.027795,CLOSED,CAS-CSE-01-0399,ENDPOINT-01,False
ALT-CSE-01-01849,CSE-01,LOW,2024-10-13T11:56:07,2024-10-13T12:05:36.501703,2024-10-13T13:26:00.732628,CLOSED,,ENDPOINT-01,False
ALT-CSE-01-01850,CSE-01,CRITICAL,2024-10-24T08:21:31,2024-10-24T08:29:45.136444,2024-10-24T09:18:41.867350,CLOSED,CAS-CSE-01-0400,WEB-SERVER-01,False
ALT-CSE-01-01851,CSE-01,MEDIUM,2024-12-02T14:36:52,2024-12-02T14:38:20.001429,2024-12-02T17:19:28.675726,CLOSED,,DB-SERVER-01,False
ALT-CSE-01-01852,CSE-01,CRITICAL,2024-12-27T18:10:02,2024-12-27T18:12:58.208958,2024-12-27T18:46:11.063476,CLOSED,,DB-SERVER-01,False
ALT-CSE-01-01853,CSE-01,LOW,2024-12-26T10:09:58,2024-12-26T10:14:48.960828,2024-12-26T12:29:14.933108,CLOSED,,WEB-SERVER-01,False
ALT-CSE-01-01854,CSE-01,MEDIUM,2024-10-06T08:43:05,2024-10-06T08:45:38.997282,2024-10-06T09:58:24.130260,CLOSED,CAS-CSE-01-0401,ROUTER-01,False
ALT-CSE-01-01855,CSE-01,HIGH,2024-12-23T16:21:45,2024-12-23T16:35:36.616869,2024-12-23T17:44:37.874539,CLOSED,,ROUTER-01,False
ALT-CSE-01-01856,CSE-01,CRITICAL,2024-10-13T13:53:55,2024-10-13T14:05:50.781190,2024-10-13T14:40:00.887514,CLOSED,CAS-CSE-01-0402,ROUTER-01,False
ALT-CSE-01-01857,CSE-01,CRITICAL,2024-11-27T13:24:59,2024-11-27T13:33:08.151179,2024-11-27T13:57:05.066185,CLOSED,CAS-CSE-01-0403,DB-SERVER-01,False
ALT-CSE-01-01858,CSE-01,HIGH,2024-10-28T20:52:10,2024-10-28T21:05:55.922112,2024-10-28T22:14:52.087963,CLOSED,,WEB-SERVER-01,False
ALT-CSE-01-01859,CSE-01,HIGH,2024-10-17T10:14:06,2024-10-17T10:24:49.315907,2024-10-17T12:41:28.646150,CLOSED,,WEB-SERVER-01,False
ALT-CSE-01-01860,CSE-01,HIGH,2024-10-11T03:06:25,2024-10-11T03:16:55.262645,2024-10-11T04:52:09.133058,CLOSED,,DB-SERVER-01,False
ALT-CSE-01-01861,CSE-01,HIGH,2024-11-22T18:38:41,2024-11-22T18:45:16.705188,2024-11-22T21:17:30.780663,CLOSED,,WEB-SERVER-01,False
ALT-CSE-01-01862,CSE-01,HIGH,2024-12-23T15:20:17,2024-12-23T15:21:25.730450,2024-12-23T16:17:13.432929,CLOSED,,DB-SERVER-01,False
ALT-CSE-01-01863,CSE-01,LOW,2024-12-07T11:41:45,2024-12-07T11:51:10.911767,2024-12-07T13:34:48.316409,CLOSED,,ENDPOINT-01,False
ALT-CSE-01-01864,CSE-01,HIGH,2024-12-07T23:07:58,2024-12-07T23:15:55.036444,2024-12-08T01:23:29.125934,CLOSED,,DB-SERVER-01,False
ALT-CSE-01-01865,CSE-01,HIGH,2024-12-22T22:40:52,2024-12-22T22:54:41.628527,2024-12-22T23:44:16.149192,CLOSED,,ENDPOINT-01,False
ALT-CSE-01-01866,CSE-01,MEDIUM,2024-11-12T00:51:49,2024-11-12T00:59:33.994624,2024-11-12T04:09:37.704028,CLOSED,,WEB-SERVER-01,False
ALT-CSE-01-01867,CSE-01,CRITICAL,2024-11-13T04:02:24,2024-11-13T04:07:32.538356,2024-11-13T04:33:48.080543,CLOSED,CAS-CSE-01-0404,ROUTER-01,False
ALT-CSE-01-01868,CSE-01,MEDIUM,2024-10-10T01:30:32,2024-10-10T01:41:38.015290,2024-10-10T04:39:47.936132,CLOSED,,WEB-SERVER-01,False
ALT-CSE-01-01869,CSE-01,MEDIUM,2024-11-07T15:53:53,2024-11-07T16:04:49.830805,2024-11-07T18:34:33.686998,CLOSED,,FIREWALL-01,False
ALT-CSE-01-01870,CSE-01,MEDIUM,2024-12-26T06:20:36,2024-12-26T06:28:16.788965,2024-12-26T08:15:11.394086,CLOSED,,WEB-SERVER-01,False
ALT-CSE-01-01871,CSE-01,HIGH,2024-12-18T18:40:46,2024-12-18T18:51:49.038613,2024-12-18T20:44:38.944318,CLOSED,,DB-SERVER-01,False
ALT-CSE-01-01872,CSE-01,HIGH,2024-10-07T20:41:26,2024-10-07T20:49:10.180187,2024-10-07T21:14:09.707627,CLOSED,,ROUTER-01,False
ALT-CSE-01-01873,CSE-01,LOW,2024-10-13T05:28:49,2024-10-13T05:42:51.690709,2024-10-13T07:34:32.716559,CLOSED,,ROUTER-01,False
ALT-CSE-01-01874,CSE-01,CRITICAL,2024-10-04T20:11:15,2024-10-04T20:19:04.086318,2024-10-04T20:59:24.643520,CLOSED,CAS-CSE-01-0405,FIREWALL-01,False
ALT-CSE-01-01875,CSE-01,LOW,2024-10-06T22:02:54,2024-10-06T22:12:38.309378,2024-10-07T01:09:49.693787,CLOSED,,ROUTER-01,False
ALT-CSE-01-01876,CSE-01,MEDIUM,2024-12-13T15:38:52,2024-12-13T15:50:50.657359,2024-12-13T18:07:38.294415,CLOSED,,ROUTER-01,False
ALT-CSE-01-01877,CSE-01,LOW,2024-12-19T09:37:42,2024-12-19T09:39:08.600925,2024-12-19T11:20:10.074545,CLOSED,,DB-SERVER-01,False
ALT-CSE-01-01878,CSE-01,HIGH,2024-11-24T01:07:12,2024-11-24T01:17:16.330946,2024-11-24T02:29:47.689184,CLOSED,,WEB-SERVER-01,False
ALT-CSE-01-01879,CSE-01,MEDIUM,2024-12-20T04:50:09,2024-12-20T04:51:46.905742,2024-12-20T06:01:22.929808,CLOSED,,ROUTER-01,False
ALT-CSE-01-01880,CSE-01,HIGH,2024-11-04T02:32:09,2024-11-04T02:34:57.392391,2024-11-04T04:17:27.050514,CLOSED,,ROUTER-01,False
ALT-CSE-01-01881,CSE-01,CRITICAL,2024-11-08T13:23:27,2024-11-08T13:29:06.409049,2024-11-08T13:36:06.692102,CLOSED,CAS-CSE-01-0406,FIREWALL-01,False
ALT-CSE-01-01882,CSE-01,HIGH,2024-12-18T10:08:45,2024-12-18T10:16:21.006441,2024-12-18T12:22:12.516355,CLOSED,,DB-SERVER-01,False
ALT-CSE-01-01883,CSE-01,MEDIUM,2024-11-21T15:28:47,2024-11-21T15:30:07.128803,2024-11-21T17:38:12.116433,CLOSED,,ROUTER-01,False
ALT-CSE-01-01884,CSE-01,LOW,2024-10-10T14:08:11,2024-10-10T14:11:03.249169,2024-10-10T16:09:24.603873,CLOSED,,ENDPOINT-01,False
ALT-CSE-01-01885,CSE-01,LOW,2024-11-19T17:43:56,2024-11-19T17:47:40.192685,2024-11-19T19:39:55.101926,CLOSED,,WEB-SERVER-01,False
ALT-CSE-01-01886,CSE-01,MEDIUM,2024-11-08T16:45:09,2024-11-08T16:54:10.530467,2024-11-08T19:31:34.028553,CLOSED,,ENDPOINT-01,False
ALT-CSE-01-01887,CSE-01,HIGH,2024-12-20T01:16:31,2024-12-20T01:31:07.017777,2024-12-20T03:37:08.617203,CLOSED,,FIREWALL-01,False
ALT-CSE-01-01888,CSE-01,MEDIUM,2024-10-31T16:34:14,2024-10-31T16:48:51.823095,2024-10-31T18:28:09.396665,CLOSED,,WEB-SERVER-01,False
ALT-CSE-01-01889,CSE-01,LOW,2024-10-14T23:09:55,2024-10-14T23:16:02.550019,2024-10-15T02:01:29.937525,CLOSED,,DB-SERVER-01,False
ALT-CSE-01-01890,CSE-01,MEDIUM,2024-10-02T07:35:54,2024-10-02T07:48:35.494629,2024-10-02T10:07:36.962682,CLOSED,,ENDPOINT-01,False
ALT-CSE-01-01891,CSE-01,HIGH,2024-12-25T05:08:30,2024-12-25T05:09:44.084141,2024-12-25T07:04:03.958227,CLOSED,CAS-CSE-01-0407,DB-SERVER-01,False
ALT-CSE-01-01892,CSE-01,HIGH,2024-10-30T12:38:00,2024-10-30T12:49:37.477949,2024-10-30T14:18:39.073296,CLOSED,,ROUTER-01,False
ALT-CSE-01-01893,CSE-01,HIGH,2024-12-01T05:14:34,2024-12-01T05:27:54.123517,2024-12-01T08:10:54.419303,CLOSED,,ENDPOINT-01,False
ALT-CSE-01-01894,CSE-01,CRITICAL,2024-12-16T19:37:19,2024-12-16T19:42:16.390737,2024-12-16T19:57:28.451262,CLOSED,CAS-CSE-01-0408,DB-SERVER-01,False
ALT-CSE-01-01895,CSE-01,HIGH,2024-10-13T06:31:02,2024-10-13T06:36:24.900892,2024-10-13T08:48:38.987748,CLOSED,,DB-SERVER-01,False
ALT-CSE-01-01896,CSE-01,MEDIUM,2024-11-11T18:27:50,2024-11-11T18:40:13.758223,2024-11-11T20:19:09.889323,CLOSED,,ROUTER-01,False
ALT-CSE-01-01897,CSE-01,MEDIUM,2024-10-10T01:45:39,2024-10-10T01:51:04.709733,2024-10-10T04:07:59.662895,CLOSED,,ENDPOINT-01,False
ALT-CSE-01-01898,CSE-01,HIGH,2024-12-23T10:10:21,2024-12-23T10:21:36.607791,2024-12-23T12:14:36.564359,CLOSED,,FIREWALL-01,False
